Entry_ID	Form_ID	Word	Gloss	Flags	Headword	Head_Strategy	Source	Tags
d4875	f_aukferd2s3jgc	merameral-āḍu	to rankle	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	
d4919	f_3v2mls5tks6we	muḍuta	wrinkle, crumpling of paper	uncontracted-comparison-candidate	*muḍ-	merriam-pdr	dedr	
d4919	f_xaz2dv2v2home	muḍucu-konu	to shrink, shrivel, contract, close up	uncontracted-comparison-candidate	*muḍ-	merriam-pdr	dedr	
d4921	f_qg5q5lravw5aa	muḍi	knot, tie, joint in reed, bundle	uncontracted-comparison-candidate	*muṬ-	merriam-pdr	dedr	
d4921	f_5kbgjeghwlnz2	muḍiya	bundle, knot	uncontracted-comparison-candidate	*muṬ-	merriam-pdr	dedr	
d4921	f_4iezhfh2nyp44	muḍucu	to tie in a knot or bundle	uncontracted-comparison-candidate	*muṬ-	merriam-pdr	dedr	
d4921	f_kdrgea6yx7kqk	muḍupu	bundle of money, jewels, etc.; money or jewels promised by a vow and reserved to be offered to a god or goddess	uncontracted-comparison-candidate	*muṬ-	merriam-pdr	dedr	
d4927	f_fy4qvxaodcm4w	muḍuta	plait, coil	uncontracted-comparison-candidate	muṭai	dedr-reflex	dedr	
d4935	f_sgi3lvw6eazbo	muḍumu	knee	uncontracted-comparison-candidate	*muṭ-	merriam-pdr	dedr	
d4940	f_kswlq3jvtbe3o	muṭamu	cowdung found dried in woods. DEDS 795	uncontracted-comparison-candidate	muṭṭai	dedr-reflex	dedr	
d4971	f_bnp3imsabrzm2	moraṭu	rough, rude, unmannerly; rude man	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_s3uezebe3kksi	moraṭutanamu	rudeness, roughness	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_grid5klclsjtm	moraḍu	stump, pollard, block; hard, rough, knotty, stubborn	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_4m7lozehtllfy	morapa	stony, gravelly, pebbly	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_nqlwafkvotyoa	moramu	pebble, gravelstone	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_nwwffokx6gdb2	morasu	rough, rude	uncontracted-comparison-candidate	*mur-	merriam-pdr	dedr	
d4971	f_uiinf2gj237r2	mrōḍu	stump of tree	initial-apical-or-cluster;initial-cluster	*mur-	merriam-pdr	dedr	
d4975	f_y27lunofek45m	muri	a bit, piece	uncontracted-comparison-candidate	*mūr-	merriam-pdr	dedr	
d4975	f_qahi7u5xomv2q	muriya	a bit, piece	uncontracted-comparison-candidate	*mūr-	merriam-pdr	dedr	
d4975	f_elhpd4l7t6ukw	muri-konu	to cut	uncontracted-comparison-candidate	*mūr-	merriam-pdr	dedr	
d4975	f_4pl6t52fplnyo	muriyu	to break	uncontracted-comparison-candidate	*mūr-	merriam-pdr	dedr	
d4975	f_p5jhlgg64xjwy	bruyyu	to be destroyed, perish	initial-apical-or-cluster;initial-cluster	*mūr-	merriam-pdr	dedr	
d4975	f_jajb7pda62h54	bruŋgu	to die	initial-apical-or-cluster;initial-cluster	*mūr-	merriam-pdr	dedr	
d4975	f_mffezlqquvhqa	bruncu	to kill	initial-apical-or-cluster;initial-cluster	*mūr-	merriam-pdr	dedr;K-Telugu	
d4977	f_pc2mr3ey7mq2o	murincu	to turn	uncontracted-comparison-candidate	*mur-Vg-	merriam-pdr	dedr	tr
d4978	f_3lcek3p7tycio	murupu	beauty, loveliness, grace	uncontracted-comparison-candidate	muruku	dedr-reflex	dedr	
d4979	f_epleai32r576o	murugu	bracelet, bangle	uncontracted-comparison-candidate	*mur-(u)g-	merriam-pdr	dedr	
d4979	f_5ipr2qcqex54w	muruvu	bracelet, bangle	uncontracted-comparison-candidate	*mur-(u)g-	merriam-pdr	dedr	
d4986	f_6fdppxtbru7ku	mola	waist, middle	uncontracted-comparison-candidate	*mòl-	merriam-pdr	dedr	
d4986	f_6ysrps6lklc4q	malugu	small of the back above the loins	uncontracted-comparison-candidate	*mòl-	merriam-pdr	dedr	
d4986	f_sqfa6652yyih6	malumu	small of the back above the loins	uncontracted-comparison-candidate	*mòl-	merriam-pdr	dedr	
d4989	f_twf5mh5yknqce	mrō̃gu	to sound (or with 4973 Ta.mural); mrō̃guḍu, mrō̃tasound	initial-apical-or-cluster;initial-cluster	*moẓ-V-	krishnamurti-pfeiffer	dedr	
d4989	f_g2rkycbkrvwei	mrōyu	to sound (or with 4973 Ta.mural); mrō̃guḍu, mrō̃tasound	initial-apical-or-cluster;initial-cluster	*moẓ-V-	krishnamurti-pfeiffer	dedr	
d4989	f_ynegemv2sciz4	mrōvu	to sound (or with 4973 Ta.mural); mrō̃guḍu, mrō̃tasound	initial-apical-or-cluster;initial-cluster	*moẓ-V-	krishnamurti-pfeiffer	dedr	
d4991	f_w35hgu5dn26es	muḍi	a quarrel. DED(S) 4094	uncontracted-comparison-candidate	muṛ̆i	dedr-reflex	dedr	
d4993	f_d2g74plrs2woe	bruŋgu	to sink, be hidden	initial-apical-or-cluster;initial-cluster	*muẓ-u-nk	krishnamurti-pfeiffer	dedr	
d4993	f_w3lgazv2wdzr2	bruncu	to sink, drown	initial-apical-or-cluster;initial-cluster	*muẓ-u-nk	krishnamurti-pfeiffer	dedr	tr
d4995	f_xstkb3whgnxjw	mulu	thorn, prick, prickle, the hand, pointer, needle, spur	uncontracted-comparison-candidate	muḷ	dedr-reflex	dedr	
d4995	f_tf46qbny3jjg6	muliki	arrow, arrowhead, iron point of a goad, peg of a spinning top	uncontracted-comparison-candidate	muḷ	dedr-reflex	dedr	
d4997	f_tur5gdgdcvqgo	molaka	germ, sprout shoot; young	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_sq4fckfaofpvo	molakettu	to sprout, germinate, shoot, bud, grow	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_kvqcwfa4brykc	molacu	to sprout, germinate, shoot, bud, grow	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_gram7qbds3apg	molucu	to sprout, germinate, shoot, bud, grow	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_uq7jspzs53qpa	molatencu	to sprout, germinate, shoot, bud, grow	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_3y3je7kesstqg	molapincu	to cause to sprout, grow	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4997	f_bqjrmv6c4u4zi	molava	sprout	uncontracted-comparison-candidate	*mol-	merriam-pdr	dedr	
d4998	f_fg7knajwenxai	mola	pin, nail, spike	uncontracted-comparison-candidate	muḷai	dedr-reflex	dedr	
d4999	f_v43hdlajr2njw	molaka	id. DED 4102	uncontracted-comparison-candidate	muḷai	dedr-reflex	dedr	
d5005	f_prj7zkgie573e	morīṭe	small winnowing basket	uncontracted-comparison-candidate	muṟam	dedr-reflex	dedr	
d5006	f_egybjwitcipxa	morali	Sponia orientalis	uncontracted-comparison-candidate	muṟaḷai	dedr-reflex	dedr	
d5007	f_7duona3haiqmw	muṟiki	dirt, filth, impurity; dirty, foul	uncontracted-comparison-candidate	*mūr_-	merriam-pdr	dedr	
d5007	f_7x3l37wmbo4x6	muṟugu	to become putrid, rotten or rancid	uncontracted-comparison-candidate	*mūr_-	merriam-pdr	dedr	
d5007	f_dcisehtnly34y	mrukku	to spoil, become mouldy or musty, mould	initial-apical-or-cluster;initial-cluster	*mūr_-	merriam-pdr	dedr;K-Telugu;K-also-Telugu	
d5007	f_7s57h4cwrljpc	mrukka	spoiled, mouldy, musty	initial-apical-or-cluster;initial-cluster	*mūr_-	merriam-pdr	dedr	
d5008	f_vpxnw3skocrpe	muṟiyu	to be broken, severed; piece, crumb	uncontracted-comparison-candidate	muṟi	dedr-reflex	dedr;K-Telugu	noun
d5008	f_erkzm5ussaowa	muṟugu	to be crushed	uncontracted-comparison-candidate	muṟi	dedr-reflex	dedr;K-Telugu	
d5011	f_ukawxuk6ke3hc	muriyu	to exult, be in great glee, walk affectedly and gracefully, (K. also) be proud	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_754jd2bz5jh26	muṟiyu	to exult, be in great glee, walk affectedly and gracefully, (K. also) be proud	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr;K-Telugu;K-also-Telugu	
d5011	f_rnzoghn23547y	murikā̃ḍu	a proud or conceited man	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_6vp7dfwpavabe	muripamu	graceful affectation in gait, pride, arrogance, haughtiness; pride arising from conscious beauty, coquetry, caressing fondling, coaxing	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_33p4o6y4jm7eq	muripemu	graceful affectation in gait, pride, arrogance, haughtiness; pride arising from conscious beauty, coquetry, caressing fondling, coaxing	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_djzy3kkzuwc34	muripincu	to make oneself entreated or begged for anything, coquet	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_4ip7ftfd6b65o	moṟaku	an obstinate and foolish man	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_bfivpq2ptggci	moṟakūḍu	an obstinate and foolish man	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5011	f_46fdu6vn7kz3q	moṟakamu	folly, obstinacy	uncontracted-comparison-candidate	muṟukku	dedr-reflex	dedr	
d5012	f_rz6op5qls4xco	muṟakaṭamu	turning	uncontracted-comparison-candidate	*mur_-	merriam-pdr	dedr	
d5012	f_awuqblcpoul26	muṟakaṭincu	to turn	uncontracted-comparison-candidate	*mur_-	merriam-pdr	dedr	tr
d5013	f_jlq5krgt7a43a	muṟamuṟamanu	to be angry, fret, frown	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	
d5013	f_33r2oz4syss7s	muṟamuṟalāḍu	to be angry, fret, frown	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	
d5013	f_qr4nvh6iux6yw	moṟugu	to bark as a dog, bawl; barking of a dog	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	noun
d5013	f_4fsh2nsdy5we6	moṟuvu	to bark as a dog, bawl; barking of a dog	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	noun
d5013	f_azkhvqkifxhn4	moṟuguḍu	barking	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	
d5013	f_365karhtgddti	moṟa	cry, scream, shriek, howl, wailing, clamour	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	
d5013	f_kfmskhetkg6og	moṟaliḍu	to cry out	uncontracted-comparison-candidate	*mud_-	merriam-pdr	dedr	
d5017	f_xbsrmnfpfo4ps	mruggu	to ripen, become overripe (or with 5046 Ta.mūr̤). DED(S) 4117	initial-apical-or-cluster;initial-cluster	muṟṟu	dedr-reflex	dedr	
d5046	f_uszr6lmqfypd2	mruggu	to ripen, become overripe (or with 5017 Ta.muṟṟu)	initial-apical-or-cluster;initial-cluster	*mūẓ-	merriam-pdr	dedr	
d5074	f_dlxjqefmqaey6	meṟacu	to glitter	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	
d5074	f_dzylyy7rqxtf2	meṟapincu	to cause to shine, show off, show to advantage	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	
d5074	f_dpbjhtuckth32	meṟapu	shining, glitter, lightning flash	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	
d5074	f_5zzbxdeheyhgc	meṟayu	to shine, glitter, gleam, (K. also) be made public, be known, appear	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	
d5074	f_xbtgqtwqbimky	meṟayincu	to make known, disclose	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr;K-Telugu	
d5074	f_sswh6wxruph3c	meṟūgu	to shine, glitter, gleam, appear to advantage; brilliance, glitter, polish; bright, shining	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	noun
d5074	f_xaecbnzhc2doc	meṟumu	to glitter; flash of lightning	uncontracted-comparison-candidate	*mer_-	merriam-pdr	dedr	noun
d5075	f_qtnjwfm35f67i	meramera	doubt, suspicion, fear, anxiety, guilty conscience	uncontracted-comparison-candidate	meruḷ	dedr-reflex	dedr	
d5078	f_6n5xxal3z4a3y	melamella	gently, mildly, quietly, slowly, softly	uncontracted-comparison-candidate	*mel-k-	krishnamurti-pfeiffer	dedr	
d5078	f_l5kbpzrtcpzjk	melamellãgā	gently, mildly, quietly, slowly, softly	uncontracted-comparison-candidate	*mel-k-	krishnamurti-pfeiffer	dedr	
d5082	f_7msblpleyzn3c	mrē̃gu	to smear	initial-apical-or-cluster;initial-cluster	*meẓ-V-	krishnamurti-pfeiffer	dedr	
d5082	f_xaskqvo4umu2k	mrēvu	to smear	initial-apical-or-cluster;initial-cluster	*meẓ-V-	krishnamurti-pfeiffer	dedr	
d5083	f_6lssddwyvwjmg	meṟamu	to stir, move; cause to move, stir	uncontracted-comparison-candidate	mar	dedr-reflex	dedr;K-Telugu	
d5087	f_6fx5qs3q536xq	mṛ̆ēka	(so correct) is of unknown meaning	initial-apical-or-cluster;initial-cluster	*mē-nkkV	krishnamurti-pfeiffer	dedr	
d5098	f_olk457jf4nami	miḷindamu	id	uncontracted-comparison-candidate	mēḷamba	dedr-reflex	dedr	
d5112	f_dw5l34djcuhci	moṭima	pimple	uncontracted-comparison-candidate	moḍavi	dedr-reflex	dedr	
d5114	f_2l6mqpgm2vt24	mrōḍu paḍu	to be blunted	initial-apical-or-cluster;initial-cluster	*monṭ-	merriam-pdr	dedr	
d5123	f_nnjwkozyvi3cc	mrokku	id., salute; obeisance, salutation	initial-apical-or-cluster;initial-cluster	*moẓ-g-	merriam-pdr	dedr	noun
d5123	f_miahekturqw6i	mroggu	to kneel, incline, lean to one side, be inclined, willing, consent, agree	initial-apical-or-cluster;initial-cluster	*moẓ-g-	merriam-pdr	dedr	
d5125	f_a2eqr4z5qm6mc	moṟaka	defect, defective	uncontracted-comparison-candidate	*murā	merriam-pdr	dedr	
d5125	f_kefgnvstthfam	moṟava	blunt	uncontracted-comparison-candidate	*murā	merriam-pdr	dedr	
d5151	f_ww7r6gwz37lei	eṭa	what place, where	uncontracted-comparison-candidate	*yAH	krishnamurti-pfeiffer	dedr	
d5151	f_kmietqyqm7m5i	eṭu	how	uncontracted-comparison-candidate	*yAH	krishnamurti-pfeiffer	dedr	
d5151	f_ntvu6d7jbzawi	eṭula	how	uncontracted-comparison-candidate	*yAH	krishnamurti-pfeiffer	dedr	
d5151	f_zo5gbp4uxykeg	eṭulu	how	uncontracted-comparison-candidate	*yAH	krishnamurti-pfeiffer	dedr	
d5163	f_pt6wbtpm44vte	ṟavika	a sort of bodice	initial-apical-or-cluster	iravikkai	dedr-reflex	dedr	
d5166	f_o236425za7wxo	rāmalu	a kind of fish. DED 4240	initial-apical-or-cluster	irāma-muṛ̆iyaṉ	dedr-reflex	dedr	pl
d5169	f_mcdjxwlwr57oa	ṟeppa	id	initial-apical-or-cluster	*[e]r_ep-	merriam-pdr	dedr	
d5169	f_ezd5kqd6kag2i	reppa	id	initial-apical-or-cluster	*[e]r_ep-	merriam-pdr	dedr	
d5170	f_7oetjtnj5rn2e	remma	branchlet, twig	initial-apical-or-cluster	rembe	dedr-reflex	dedr	
d5170	f_edepgdmgh4jxa	rebba	branchlet, twig	initial-apical-or-cluster	rembe	dedr-reflex	dedr	
d5171	f_xcx3356q2ospa	ṟellu	a reed, <i>S. spontaneum</i>	initial-apical-or-cluster	reḷḷu	dedr-reflex	dedr	
d5171	f_aquu67aihedpi	rellu	a reed, <i>S. spontaneum</i>	initial-apical-or-cluster	reḷḷu	dedr-reflex	dedr	
d5173	f_oj44mdt6oefe6	rēku	petal	initial-apical-or-cluster	*rēk- (?)	merriam-pdr	dedr	
d5174	f_efxv472yim26u	rompa	cold, catarrh	initial-apical-or-cluster	rompa	dedr-reflex	dedr	
d5185	f_t6fgemkxp4f7u	labalaba	beating oneself on the mouth. DED 4249	initial-apical-or-cluster	lapō-lapōv-eṉal	dedr-reflex	dedr	
d5194	f_nvgrm5iax7viq	loṭa	hollow, dried up, hollowness	initial-apical-or-cluster;uncontracted-comparison-candidate	loṭaloṭa	dedr-reflex	dedr	
d5194	f_wo6fup2bp5o4g	loṭṭa	hollow, dried up, hollowness	initial-apical-or-cluster	loṭaloṭa	dedr-reflex	dedr	
d5194	f_mgobqymfdetpo	loṭāramu	empty, useless, pithless. DED 4251	initial-apical-or-cluster;uncontracted-comparison-candidate	loṭaloṭa	dedr-reflex	dedr	
d5195	f_shximqnarcoku	loṭaloṭa	sound of a broken pot when struck. DED 4252	initial-apical-or-cluster;uncontracted-comparison-candidate	loṭa-loṭav-eṉal	dedr-reflex	dedr	
d5196	f_nzywcig7bpdy2	loṭṭa	smack or cluck with the tongue	initial-apical-or-cluster	loṭṭe	dedr-reflex	dedr	
d5196	f_ixvhgpou743uc	loṭṭa-vēyu	to click or smack the tongue against the palate. DED 4253	initial-apical-or-cluster	loṭṭe	dedr-reflex	dedr	
d5197	f_o2eyxgxpxin6m	lotta	dent, depression, small pit or hollow	initial-apical-or-cluster	lotta	dedr-reflex	dedr	
d5197	f_7trpueqkokswc	loddi	a valley	initial-apical-or-cluster	lotta	dedr-reflex	dedr	
d5198	f_xh5d36by2agpk	loḷḷu	to sound, as dog's barking. DED 4254	initial-apical-or-cluster	loḷ	dedr-reflex	dedr;K-Telugu	
d5198	f_4ldjzko42ctn6	ḷoḷḷu	to sound, as dog's barking. DED 4254	initial-apical-or-cluster	loḷ	dedr-reflex	dedr;K-Telugu	
d5220	f_ei5suh76rjzoq	vaṭi	rope, cord	uncontracted-comparison-candidate	vaṭam	dedr-reflex	dedr	
d5221	f_wkhoznjqn25vs	vaḍiyu	to be strained or filtered, percolate	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr	
d5221	f_uwzkakilm6r3g	oḍiyu	to be strained or filtered, percolate	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr;K-Telugu;K-also-Telugu	
d5221	f_gi2js6x6xtcoy	vaḍucu	to let fall in drops, pour slowly	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr	
d5221	f_yjsbobttlfu4m	vaḍacu	to let fall in drops, pour slowly	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr;K-Telugu;K-also-Telugu	
d5221	f_qep4ufveoqqwe	vaḍupu	to strain, filter	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr	verb noun
d5221	f_lgxosj3uvarkw	vaḍiyã-gaṭṭu	to strain, filter	uncontracted-comparison-candidate	*vaḍḍ-	merriam-pdr	dedr	verb noun
d5222	f_3jdqguwzbscpa	baḍugu	corpse, a weak creature; lean, thin, slender, skinny	uncontracted-comparison-candidate	vaṭi	dedr-reflex	dedr	
d5222	f_berszvqejfyoi	vaḍalu	to fade, wither	uncontracted-comparison-candidate	vaṭi	dedr-reflex	dedr	
d5222	f_lvdiuuutbkaiw	vaḍiyu	to dry up, become lean	uncontracted-comparison-candidate	vaṭi	dedr-reflex	dedr;K-Telugu	
d5222	f_kndigd3cpluo4	vaṭincu	to starve	uncontracted-comparison-candidate	vaṭi	dedr-reflex	dedr	
d5224	f_rex5pypxld36i	baḍita	thick stick, cudgel	uncontracted-comparison-candidate	*baḍ-i	merriam-pdr	dedr	
d5224	f_w3jdkdalfdxjo	baḍiya	thick stick, cudgel	uncontracted-comparison-candidate	*baḍ-i	merriam-pdr	dedr	
d5224	f_b2dcus57nj3rs	baḍe	thick stick, cudgel	uncontracted-comparison-candidate	*baḍ-i	merriam-pdr	dedr	
d5225	f_5p6j2nlrpwlju	vaḍa	the hot or land wind, heat. DED 4273	uncontracted-comparison-candidate	vaḍi	dedr-reflex	dedr	
d5225	f_33ylwv6agmfmy	vaḍagāli	the hot or land wind, heat. DED 4273	uncontracted-comparison-candidate	vaḍi	dedr-reflex	dedr	
d5226	f_bcape2if6jnsw	vaḍi	quickness, rapidity, speed, briskness, valour, violence	uncontracted-comparison-candidate	*vaḍ-	merriam-pdr	dedr	
d5226	f_5cjtpdgwgkeoy	vaḍikãḍu	a quick man, a brave man	uncontracted-comparison-candidate	*vaḍ-	merriam-pdr	dedr	
d5226	f_sbks4waoai7c2	vaḍigala	quick, rapid, brisk, brave, spirited	uncontracted-comparison-candidate	*vaḍ-	merriam-pdr	dedr	
d5230	f_pc7v77cwnvj6s	baḍabaḍa	(to talk) abruptly, noisily	uncontracted-comparison-candidate	*vaḍ-	merriam-pdr	dedr;K-Telugu	
d5250	f_ajs4ykkpegpni	vranti	river, pit	initial-apical-or-cluster;initial-cluster	*vant-	merriam-pdr	dedr	
d5260	f_d3o2se33omsf4	varaga	Panicum miliaceum	uncontracted-comparison-candidate	varaku	dedr-reflex	dedr	
d5261	f_3eaydcvgwckfy	varuju	ridge or dam dividing fields	uncontracted-comparison-candidate	varampu	dedr-reflex	dedr	
d5261	f_q2cm7ra5gef6q	vaṟa	limit	uncontracted-comparison-candidate	varampu	dedr-reflex	dedr	
d5261	f_sqgtdnf5qwgzk	vaṟaku	up to, until	uncontracted-comparison-candidate	varampu	dedr-reflex	dedr	
d5261	f_3y6zlbgsmutvy	varam	bund within or outside field	uncontracted-comparison-candidate	varampu	dedr-reflex	dedr;VPK-Telugu	
d5263	f_vphwyxedrelvg	vrāyu	to write, inscribe, compose, draw, paint, delineate	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_vj7msytpxb3s6	rāyu	to write, inscribe, compose, draw, paint, delineate	initial-apical-or-cluster	*var-V-	krishnamurti-pfeiffer	dedr;K-Telugu;K-also-Telugu	
d5263	f_oih2skwaeoewk	rāsu	to write, inscribe, compose, draw, paint, delineate	initial-apical-or-cluster	*var-V-	krishnamurti-pfeiffer	dedr;K-Telugu;K-also-Telugu	
d5263	f_vufualhxzrgri	rāśi	<i>gerund</i>, having marked (boundaries) (inscr. A.D. 1310)	initial-apical-or-cluster	*var-V-	krishnamurti-pfeiffer	dedr;K-Telugu	
d5263	f_aiveiwbm65mt2	vrā̃ta	writing, handwriting	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_j4lpe5jkm4kuc	vrā̃takā̃ḍu	writer, clerk	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_n7s5kt47ng4jw	vrāyasamu	writing, letter, note	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_4bl55aufe6jo6	rāyasamu	clerkship	initial-apical-or-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_hcejirjfk6qtg	vrāyi	letter of the alphabet, writing, line	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_iaul4kv22gxlm	vrāyincu	to cause to be written	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_vo7lpwwww2ycc	vrālu	writing, handwriting	initial-apical-or-cluster;initial-cluster	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_zocswias7vw4q	varuju	to draw or mark a line with a sharp instrument on a plank, etc	uncontracted-comparison-candidate	*var-V-	krishnamurti-pfeiffer	dedr	
d5263	f_56oibpri2i2vm	variyu	to test metal on the touchstone	uncontracted-comparison-candidate	*var-V-	krishnamurti-pfeiffer	dedr;K-Telugu	
d5263	f_2q7e5xhgcvlue	baruku	to scratch, claw, lacerate, tear, scribble (or with 5322 Ta.vaṟaṇṭu)	uncontracted-comparison-candidate	*var-V-	krishnamurti-pfeiffer	dedr	
d5265	f_e24hqx4f5ju4u	vari	paddy	uncontracted-comparison-candidate	*ār-ak-	krishnamurti-pfeiffer	dedr	
d5266	f_fa5owgafbr57a	vari	tax. DED 4307	uncontracted-comparison-candidate	vari	dedr-reflex	dedr	
