mode,cohort,held_out,concept,target,dardic_family_id,plains_family_id,category,families
entry,All eligible,False,DO,Lahnda,13756,2814,"Plains family, not Dardic family",13768;2814
entry,All eligible,False,DO,Either language,13756,2814,"Plains family, not Dardic family",10085;13768;2814
entry,All eligible,False,THIRSTY,Sindhi,5944,8200,"Plains family, not Dardic family",8200
entry,All eligible,False,THIRSTY,Lahnda,5944,8200,Other resolved families only,5936;5941a
entry,All eligible,False,THIRSTY,Either language,5944,8200,"Plains family, not Dardic family",5936;5941a;8200
entry,All eligible,False,BECOME,Sindhi,9416,13773,"Plains family, not Dardic family",13768;13773
entry,All eligible,False,BECOME,Lahnda,9416,13773,Both focal families,12636;13768;13773;9416
entry,All eligible,False,BECOME,Either language,9416,13773,Both focal families,12636;13768;13773;9416
entry,All eligible,False,FOREHEAD,Sindhi,5803,2744,No attestation,
entry,All eligible,False,FOREHEAD,Lahnda,5803,2744,Other resolved families only,9926
entry,All eligible,False,FOREHEAD,Either language,5803,2744,Other resolved families only,9926
entry,All eligible,False,DRY UP,Sindhi,12559,12552,No attestation,
entry,All eligible,False,DRY UP,Lahnda,12559,12552,Other resolved families only,11376
entry,All eligible,False,DRY UP,Either language,12559,12552,Other resolved families only,11376
entry,All eligible,False,ANGER,Sindhi,10856,10674,Other resolved families only,11084a;3037;4584
entry,All eligible,False,ANGER,Lahnda,10856,10674,No attestation,
entry,All eligible,False,ANGER,Either language,10856,10674,Other resolved families only,11084a;3037;4584
entry,All eligible,False,DIG,Sindhi,3489,3934,Other resolved families only,3512;3811
entry,All eligible,False,DIG,Lahnda,3489,3934,Other resolved families only,3863
entry,All eligible,False,DIG,Either language,3489,3934,Other resolved families only,3512;3811;3863
entry,All eligible,False,MUCH,Sindhi,9193,9190,Other resolved families only,11384;4153;4424;9187
entry,All eligible,False,MUCH,Lahnda,9193,9190,Other resolved families only,4918;5599;9182;9187
entry,All eligible,False,MUCH,Either language,9193,9190,Other resolved families only,11384;4153;4424;4918;5599;9182;9187
entry,All eligible,False,RING,Sindhi,138,10203,Other resolved families only,2629
entry,All eligible,False,RING,Lahnda,138,10203,"Plains family, not Dardic family",10203
entry,All eligible,False,RING,Either language,138,10203,"Plains family, not Dardic family",10203;2629
entry,All eligible,False,SPINDLE,Sindhi,5717,5717-5,"Plains family, not Dardic family",11354;5717-5
entry,All eligible,False,SPINDLE,Lahnda,5717,5717-5,"Plains family, not Dardic family",5717-5
entry,All eligible,False,SPINDLE,Either language,5717,5717-5,"Plains family, not Dardic family",11354;5717-5
entry,All eligible,False,BOARD,Sindhi,9493,7699,Other resolved families only,9053
entry,All eligible,False,BOARD,Lahnda,9493,7699,No attestation,
entry,All eligible,False,BOARD,Either language,9493,7699,Other resolved families only,9053
entry,All eligible,False,CHICKEN,Sindhi,4571,f_3smlfjflb2ukg,No attestation,
entry,All eligible,False,CHICKEN,Lahnda,4571,f_3smlfjflb2ukg,No attestation,
entry,All eligible,False,CHICKEN,Either language,4571,f_3smlfjflb2ukg,No attestation,
entry,All eligible,False,HOT,Sindhi,5679,2389,"Dardic family, not Plains family",3552;5679;5684
entry,All eligible,False,HOT,Lahnda,5679,2389,"Dardic family, not Plains family",5679;5684
entry,All eligible,False,HOT,Either language,5679,2389,"Dardic family, not Plains family",3552;5679;5684
entry,All eligible,False,SCARF OR TURBAN,Sindhi,10918,7644,"Plains family, not Dardic family",7644
entry,All eligible,False,SCARF OR TURBAN,Lahnda,10918,7644,"Plains family, not Dardic family",7644
entry,All eligible,False,SCARF OR TURBAN,Either language,10918,7644,"Plains family, not Dardic family",7644
entry,All eligible,False,BRIGHT,Sindhi,8711,1670,"Plains family, not Dardic family",13169;1670;1671;1673;4827
entry,All eligible,False,BRIGHT,Lahnda,8711,1670,No attestation,
entry,All eligible,False,BRIGHT,Either language,8711,1670,"Plains family, not Dardic family",13169;1670;1671;1673;4827
entry,All eligible,False,TWIST,Sindhi,12132,11356,"Dardic family, not Plains family",10186;11185;11346;12132
entry,All eligible,False,TWIST,Lahnda,12132,11356,"Plains family, not Dardic family",10186;11356;11405;11412
entry,All eligible,False,TWIST,Either language,12132,11356,Both focal families,10186;11185;11346;11356;11405;11412;12132
entry,All eligible,False,SHEPHERD,Sindhi,7987,10548,No included etymology,
entry,All eligible,False,SHEPHERD,Lahnda,7987,10548,Other resolved families only,151;163;893
entry,All eligible,False,SHEPHERD,Either language,7987,10548,Other resolved families only,151;163;893
entry,All eligible,False,BROOM,Sindhi,10081,9188,"Plains family, not Dardic family",12628;9188
entry,All eligible,False,BROOM,Lahnda,10081,9188,"Plains family, not Dardic family",10079;9188
entry,All eligible,False,BROOM,Either language,10081,9188,"Plains family, not Dardic family",10079;12628;9188
entry,All eligible,False,GOAT,Sindhi,145,9153,Both focal families,11590;145;7984;7988;887;9153
entry,All eligible,False,GOAT,Lahnda,145,9153,"Plains family, not Dardic family",10619;4963;5009;9153
entry,All eligible,False,GOAT,Either language,145,9153,Both focal families,10619;11590;145;4963;5009;7984;7988;887;9153
entry,All eligible,False,SKIN,Sindhi,4124,3848,"Plains family, not Dardic family",3848;3848-2;5052
entry,All eligible,False,SKIN,Lahnda,4124,3848,Other resolved families only,5052
entry,All eligible,False,SKIN,Either language,4124,3848,"Plains family, not Dardic family",3848;3848-2;5052
entry,All eligible,False,SHOW,Sindhi,8134,6507,No attestation,
entry,All eligible,False,SHOW,Lahnda,8134,6507,Other resolved families only,6210
entry,All eligible,False,SHOW,Either language,8134,6507,Other resolved families only,6210
entry,All eligible,False,THEN,Sindhi,5639,5753,"Plains family, not Dardic family",5753
entry,All eligible,False,THEN,Lahnda,5639,5753,"Plains family, not Dardic family",5646;5753
entry,All eligible,False,THEN,Either language,5639,5753,"Plains family, not Dardic family",5646;5753
entry,All eligible,False,SLAVE,Sindhi,10984,9135,Other resolved families only,4325;9207
entry,All eligible,False,SLAVE,Lahnda,10984,9135,Other resolved families only,4325;9205;9207
entry,All eligible,False,SLAVE,Either language,10984,9135,Other resolved families only,4325;9205;9207
entry,All eligible,False,ABOVE,Sindhi,2426,2333,Other resolved families only,9926
entry,All eligible,False,ABOVE,Lahnda,2426,2333,No attestation,
entry,All eligible,False,ABOVE,Either language,2426,2333,Other resolved families only,9926
entry,All eligible,False,HERD (SOMETHING),Sindhi,10632,11331,"Plains family, not Dardic family",11331;5483
entry,All eligible,False,HERD (SOMETHING),Lahnda,10632,11331,"Plains family, not Dardic family",11331;5483;6292
entry,All eligible,False,HERD (SOMETHING),Either language,10632,11331,"Plains family, not Dardic family",11331;5483;6292
entry,All eligible,False,LIZARD,Sindhi,3418,4431,No attestation,
entry,All eligible,False,LIZARD,Lahnda,3418,4431,No attestation,
entry,All eligible,False,LIZARD,Either language,3418,4431,No attestation,
entry,All eligible,False,JAW,Sindhi,5137,13966,"Dardic family, not Plains family",5137;6250
entry,All eligible,False,JAW,Lahnda,5137,13966,No attestation,
entry,All eligible,False,JAW,Either language,5137,13966,"Dardic family, not Plains family",5137;6250
entry,All eligible,False,LOAD,Sindhi,9459,9393,"Plains family, not Dardic family",9393
entry,All eligible,False,LOAD,Lahnda,9459,9393,"Dardic family, not Plains family",9459
entry,All eligible,False,LOAD,Either language,9459,9393,Both focal families,9393;9459
entry,All eligible,False,BEAT,Sindhi,6145,8165,Other resolved families only,5867;6731
entry,All eligible,False,BEAT,Lahnda,6145,8165,Other resolved families only,13825;3241;3771
entry,All eligible,False,BEAT,Either language,6145,8165,Other resolved families only,13825;3241;3771;5867;6731
entry,All eligible,False,WRIST,Sindhi,4214,7047,Other resolved families only,10546;10551;2779
entry,All eligible,False,WRIST,Lahnda,4214,7047,Other resolved families only,4178
entry,All eligible,False,WRIST,Either language,4214,7047,Other resolved families only,10546;10551;2779;4178
entry,All eligible,False,CLIMB,Sindhi,1892,4578,No attestation,
entry,All eligible,False,CLIMB,Lahnda,1892,4578,No attestation,
entry,All eligible,False,CLIMB,Either language,1892,4578,No attestation,
entry,All eligible,False,NAIL (TOOL),Sindhi,6920,6914,"Plains family, not Dardic family",3202;3486;6914
entry,All eligible,False,NAIL (TOOL),Lahnda,6920,6914,"Plains family, not Dardic family",3202;3486;6914
entry,All eligible,False,NAIL (TOOL),Either language,6920,6914,"Plains family, not Dardic family",3202;3486;6914
entry,All eligible,False,FLY (MOVE THROUGH AIR),Sindhi,9085,9696,"Plains family, not Dardic family",1697;9696
entry,All eligible,False,FLY (MOVE THROUGH AIR),Lahnda,9085,9696,"Plains family, not Dardic family",1697;2001;9696
entry,All eligible,False,FLY (MOVE THROUGH AIR),Either language,9085,9696,"Plains family, not Dardic family",1697;2001;9696
entry,All eligible,False,SHAVE,Sindhi,7138,10194,Other resolved families only,5620
entry,All eligible,False,SHAVE,Lahnda,7138,10194,No attestation,
entry,All eligible,False,SHAVE,Either language,7138,10194,Other resolved families only,5620
entry,All eligible,False,TORCH,Sindhi,12622,2362,Other resolved families only,6354
entry,All eligible,False,TORCH,Lahnda,12622,2362,No attestation,
entry,All eligible,False,TORCH,Either language,12622,2362,Other resolved families only,6354
entry,All eligible,False,GRANDFATHER,Sindhi,9209,1348,No attestation,
entry,All eligible,False,GRANDFATHER,Lahnda,9209,1348,"Dardic family, not Plains family",9209
entry,All eligible,False,GRANDFATHER,Either language,9209,1348,"Dardic family, not Plains family",9209
entry,All eligible,False,ROCK,Sindhi,11348,11080,"Plains family, not Dardic family",11080
entry,All eligible,False,ROCK,Lahnda,11348,11080,No attestation,
entry,All eligible,False,ROCK,Either language,11348,11080,"Plains family, not Dardic family",11080
entry,All eligible,False,LIFE,Sindhi,5247,5239,"Plains family, not Dardic family",5239
entry,All eligible,False,LIFE,Lahnda,5247,5239,No attestation,
entry,All eligible,False,LIFE,Either language,5247,5239,"Plains family, not Dardic family",5239
entry,All eligible,False,POISON,Sindhi,11968,4038,"Dardic family, not Plains family",11968
entry,All eligible,False,POISON,Lahnda,11968,4038,"Dardic family, not Plains family",11968
entry,All eligible,False,POISON,Either language,11968,4038,"Dardic family, not Plains family",11968
entry,All eligible,False,COOKED,Sindhi,7654,2457,"Dardic family, not Plains family",10611;13408;13936;7621;7654
entry,All eligible,False,COOKED,Lahnda,7654,2457,"Plains family, not Dardic family",2457
entry,All eligible,False,COOKED,Either language,7654,2457,Both focal families,10611;13408;13936;2457;7621;7654
entry,All eligible,False,SMILE,Sindhi,3725,12030,Other resolved families only,10227-2
entry,All eligible,False,SMILE,Lahnda,3725,12030,Other resolved families only,10227;12024;3882
entry,All eligible,False,SMILE,Either language,3725,12030,Other resolved families only,10227;10227-2;12024;3882
entry,All eligible,False,MARROW,Sindhi,10323,9712,"Plains family, not Dardic family",4040;9712;9926
entry,All eligible,False,MARROW,Lahnda,10323,9712,"Plains family, not Dardic family",9712
entry,All eligible,False,MARROW,Either language,10323,9712,"Plains family, not Dardic family",4040;9712;9926
entry,All eligible,False,THRESH,Sindhi,3708,5328,No attestation,
entry,All eligible,False,THRESH,Lahnda,3708,5328,"Plains family, not Dardic family",5328
entry,All eligible,False,THRESH,Either language,3708,5328,"Plains family, not Dardic family",5328
entry,All eligible,False,JOIN,Sindhi,3980,10496,"Dardic family, not Plains family",3980;5091
entry,All eligible,False,JOIN,Lahnda,3980,10496,"Plains family, not Dardic family",10332;10496
entry,All eligible,False,JOIN,Either language,3980,10496,Both focal families,10332;10496;3980;5091
entry,All eligible,False,OX,Sindhi,4147,9176,No attestation,
entry,All eligible,False,OX,Lahnda,4147,9176,No attestation,
entry,All eligible,False,OX,Either language,4147,9176,No attestation,
entry,All eligible,False,ITCH,Sindhi,738,3854,"Plains family, not Dardic family",3854;5925
entry,All eligible,False,ITCH,Lahnda,738,3854,Other resolved families only,8095
entry,All eligible,False,ITCH,Either language,738,3854,"Plains family, not Dardic family",3854;5925;8095
entry,All eligible,False,HIDE,Sindhi,447,4701,No attestation,
entry,All eligible,False,HIDE,Lahnda,447,4701,"Plains family, not Dardic family",4701
entry,All eligible,False,HIDE,Either language,447,4701,"Plains family, not Dardic family",4701
entry,All eligible,False,SPEAK,Sindhi,9837,9321,Other resolved families only,3281
entry,All eligible,False,SPEAK,Lahnda,9837,9321,Other resolved families only,1376;2199
entry,All eligible,False,SPEAK,Either language,9837,9321,Other resolved families only,1376;2199;3281
entry,All eligible,False,MAN,Sindhi,9888,9828,"Plains family, not Dardic family",10049;9828
entry,All eligible,False,MAN,Lahnda,9888,9828,"Plains family, not Dardic family",9828
entry,All eligible,False,MAN,Either language,9888,9828,"Plains family, not Dardic family",10049;9828
entry,All eligible,False,WASP,Sindhi,9651,5065,No attestation,
entry,All eligible,False,WASP,Lahnda,9651,5065,"Plains family, not Dardic family",5065
entry,All eligible,False,WASP,Either language,9651,5065,"Plains family, not Dardic family",5065
entry,All eligible,False,FIRST,Sindhi,12982,8652,"Plains family, not Dardic family",8652;92
entry,All eligible,False,FIRST,Lahnda,12982,8652,"Plains family, not Dardic family",10167;5286;8652
entry,All eligible,False,FIRST,Either language,12982,8652,"Plains family, not Dardic family",10167;5286;8652;92
entry,All eligible,False,BUTTER,Sindhi,13674,10378,"Plains family, not Dardic family",10378
entry,All eligible,False,BUTTER,Lahnda,13674,10378,"Plains family, not Dardic family",10378;4865
entry,All eligible,False,BUTTER,Either language,13674,10378,"Plains family, not Dardic family",10378;4865
entry,All eligible,False,BULL,Sindhi,4255,9176,Other resolved families only,6273
entry,All eligible,False,BULL,Lahnda,4255,9176,Other resolved families only,13331
entry,All eligible,False,BULL,Either language,4255,9176,Other resolved families only,13331;6273
entry,All eligible,False,THICK,Sindhi,9330,4118,Other resolved families only,13776;4223
entry,All eligible,False,THICK,Lahnda,9330,4118,"Plains family, not Dardic family",13776;4118;4424
entry,All eligible,False,THICK,Either language,9330,4118,"Plains family, not Dardic family",13776;4118;4223;4424
entry,All eligible,False,ARRIVE,Sindhi,9001,8716,"Plains family, not Dardic family",5592;8355;8716
entry,All eligible,False,ARRIVE,Lahnda,9001,8716,"Plains family, not Dardic family",1193;8342;8716
entry,All eligible,False,ARRIVE,Either language,9001,8716,"Plains family, not Dardic family",1193;5592;8342;8355;8716
entry,All eligible,False,TIME,Sindhi,11547,12115,Both focal families,11547;12115
entry,All eligible,False,TIME,Lahnda,11547,12115,Both focal families,11547;12115;12118;9078
entry,All eligible,False,TIME,Either language,11547,12115,Both focal families,11547;12115;12118;9078
entry,All eligible,False,FRIEND,Sindhi,6294,10124,"Plains family, not Dardic family",10124;13090;5206
