chart,view,concept,unit,group,latitude,longitude,representative_language,categories,values,families
dardic-long-denominators,All attested languages,LONG,nima1243,plains,22.1263,76.1264,Nimadi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,noir1238,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,oriy1255,plains,21.0,85.0,Or,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,paha1251,plains,33.148,73.7537,poth,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,paly1238,plains,21.937,75.233,PalyaBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,panj1256,plains,30.04,75.67,P,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0]",10951;9162;9165
dardic-long-denominators,All attested languages,LONG,paur1238,plains,21.228,74.337,PauriBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,raja1256,plains,26.47,76.2,Rj,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",10187
dardic-long-denominators,All attested languages,LONG,rajb1243,plains,26.4877,87.79265,MH,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,rana1246,plains,28.65,80.44,Rana,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,rang1265,plains,26.280348,89.39468,BH,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;5524
dardic-long-denominators,All attested languages,LONG,rath1242,plains,21.4375,74.9958,RathwiBareli,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,rath1243,plains,22.309,73.186,Rathawi,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,sera1259,plains,29.55,71.91,srk,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,shek1243,plains,27.978027,75.163279,dhundari_badagaon,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",10951;11225
dardic-long-denominators,All attested languages,LONG,sind1272,plains,26.0,69.0,S,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",6368
dardic-long-denominators,All attested languages,LONG,surg1246,plains,23.045719,83.189104,SSr,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,surj1235,plains,26.0982,87.945,KS,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,thar1284,plains,28.837028,80.320613,Sunha,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,vaag1238,plains,12.21,79.53,VB,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,vasa1239,plains,,,,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,wadi1248,plains,26.07,72.13,WK,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-long-denominators,All attested languages,LONG,wagd1238,plains,24.137701,74.047239,mewari_bannoda,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",10951
dardic-long-denominators,All attested languages,LONG,west2386,plains,31.1704,72.7097,L,"[""dīrgha family"", ""lamba family"", ""Other resolved families"", ""No included family""]","[0.5, 0.5, 0.0, 0.0]",10951;6368
dardic-river-sensitivity,Original concept mapping,RIVER,bate1261,dardic,34.95,72.92,bhatr,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",13415;3860
dardic-river-sensitivity,Original concept mapping,RIVER,brok1247,dardic,34.53,76.6,bro,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,chil1275,dardic,35.25,73.33,Chil,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,dame1241,dardic,35.3,71.68,Dm,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,gawa1247,dardic,35.2,71.54,Gaw,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,gowr1239,dardic,35.1243,73.1233,Gowro,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-river-sensitivity,Original concept mapping,RIVER,gran1245,dardic,34.65,70.73,Gng,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,indu1241,dardic,35.34,73.02,Mai,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-river-sensitivity,Original concept mapping,RIVER,kala1372,dardic,35.64,71.67,Kal,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",9645
dardic-river-sensitivity,Original concept mapping,RIVER,kala1373,dardic,35.53,72.57,Bshk,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,kalk1245,dardic,35.41,72.17,Kalk,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,kash1277,dardic,34.17,74.33,K,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-river-sensitivity,Original concept mapping,RIVER,khow1242,dardic,36.0,72.0,Kho,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.5, 0.0, 0.5, 0.0]",13415;4456
dardic-river-sensitivity,Original concept mapping,RIVER,kund1257,dardic,34.56,73.83,Kund,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,nort2666,dardic,34.66,70.43,Pas,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",4453
dardic-river-sensitivity,Original concept mapping,RIVER,phal1254,dardic,35.51,71.84,Phal,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 1.0, 0.0]",13137
dardic-river-sensitivity,Original concept mapping,RIVER,savi1242,dardic,35.3,71.56,Sv,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,shin1264,dardic,34.65,75.29,Sh,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-river-sensitivity,Original concept mapping,RIVER,shum1235,dardic,34.48,70.57,Shum,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,tira1253,dardic,34.18,69.59,Tir,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[1.0, 0.0, 0.0, 0.0]",13415
dardic-river-sensitivity,Original concept mapping,RIVER,torw1241,dardic,35.21,72.55,Tor,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,usho1238,dardic,35.139395,72.67756,Ush,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,adiv1239,plains,18.3234,82.8806,AdivasiOriya,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,assa1263,plains,26.7509,94.2037,A,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",3952;6943
dardic-river-sensitivity,Original concept mapping,RIVER,avan1234,plains,33.994201,72.483087,awan,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,bagh1251,plains,24.482879,81.356341,bagheli_lakshman,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,bagr1243,plains,29.40465,74.40918,bagri_fatehabad,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,beng1280,plains,23.471,88.5565,B,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",3952;6943
dardic-river-sensitivity,Original concept mapping,RIVER,bhat1265,plains,19.2778,82.1341,Bhatri,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,bhil1251,plains,20.85,73.9592,Bhili,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,bhil1253,plains,22.58346,74.59014,Bhilali,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,bish1244,plains,24.5,91.8,Bishnupriya,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,braj1242,plains,26.48,78.08,Brj,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,buks1238,plains,29.397962,79.126163,Buksa,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,bund1253,plains,25.008376,79.564258,bundeli_atarra,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,chha1249,plains,21.225068,82.028298,NDu,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.5, 0.5, 0.0]",6943;7047
dardic-river-sensitivity,Original concept mapping,RIVER,chit1274,plains,27.58,84.41,Chitwan,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,dang1260,plains,27.88,81.78,Dang,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,dhun1238,plains,26.696403,75.972699,dhundari_bamore,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,dung1251,plains,,,,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,east2316,plains,26.666667,87.5,Morang,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,godw1241,plains,25.417504,73.107785,marwari_bagra,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,guja1253,plains,34.043002,73.225443,Goj,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,hada1254,plains,25.138213,76.876916,hadothi_kelwada,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,hado1235,plains,24.85,75.84,had,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,hajo1238,plains,25.5143,89.8594,Hajong,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,halb1244,plains,20.31,81.37,hal,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,hind1269,plains,28.7041,77.1025,H,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,kach1277,plains,23.83,69.0,kcch,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,kana1281,plains,27.0437956,79.8951742,Kannauji-Central,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 1.0, 0.0, 0.0]",6943
dardic-river-sensitivity,Original concept mapping,RIVER,kath1250,plains,28.53981,80.797511,Kathoriya,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,khan1272,plains,21.3181,74.142,Khandesi,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,konk1267,plains,15.2993,74.124,Ko,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
dardic-river-sensitivity,Original concept mapping,RIVER,maga1260,plains,25.0915,85.3335,MagahiNepal,"[""sindhu family"", ""nadī family"", ""Other resolved families"", ""No included family""]","[0.0, 0.0, 0.0, 1]",
