concept_id,concept,score,legacy_coverage_score,support_factor,dardic_positive_votes,plains_positive_votes,separation,eligible,dardic_family_id,dardic_family,plains_family_id,plains_family,dardic_linked,plains_linked,dardic_observed,plains_observed,dardic_coverage,plains_coverage,dardic_own,plains_own,dardic_cross,plains_cross,legacy_rank,rank
322,FIG,0.425,0.285099,0.6,3.0,5.5,0.708333,True,2749,kapittʰa,174,añjīra,6,6,10,8,0.6,0.75,0.5,0.9166666666666666,0,0,139,124
1256,HEAD,0.423799,0.306406,1,10.0,17.876190476190477,0.423799,True,12497,śīrṣá,9926,masta,19,46,22,76,0.8636363636363636,0.6052631578947368,0.5263157894736842,0.3886128364389234,0.05263157894736842,0.014699792960662527,117,125
1236,WHAT,0.420615,0.10081,0.9666666666666668,6.5,4.833333333333334,0.435119,True,3164,kím,3196,kīdŕ̩k,7,20,18,71,0.3888888888888889,0.28169014084507044,0.9285714285714286,0.2416666666666667,0,0.29999999999999993,617,126
1216,MOTHER,0.418886,0.282413,1,9.0,15.75952380952381,0.418886,True,1351,āryikā,10016,mātŕ̩,20,35,22,70,0.9090909090909091,0.5,0.45,0.4502721088435374,0.0625,0,143,127
977,ARROW,0.416667,0.284901,1,9.0,5.5,0.416667,True,3023,kā́ṇḍa,9203,bāṇá,12,12,14,22,0.8571428571428571,0.5454545454545454,0.75,0.4583333333333333,0.08333333333333333,0.2916666666666667,140,128
2006,FILL,0.416667,0.300669,1,5.5,6.333333333333334,0.416667,True,8335,pūráyati,9397,bʰárati,9,12,12,14,0.75,0.8571428571428571,0.6111111111111112,0.5277777777777778,0.05555555555555555,0.25,122,129
1052,LIGHT (WEIGHT),0.4125,0.119078,0.6,4.0,3.0,0.6875,False,2046,udbʰūta,10896,lagʰú,8,3,9,8,0.8888888888888888,0.375,0.5,1.0,0.125,0,523,130
78,THAT,0.409804,0.172451,1,5.0,10.5,0.409804,True,12815,sá,972,asáu,10,17,16,60,0.625,0.2833333333333333,0.5,0.6176470588235294,0.03333333333333333,0.2647058823529412,339,131
665,BEE,0.405,0.230585,0.9,4.5,4.5,0.45,True,9990,*mākṣikakara,9651,bʰramará,10,8,13,15,0.7692307692307693,0.5333333333333333,0.45,0.5625,0.05,0.0625,219,132
2658,COAL,0.405,0.201246,0.6,3.0,3.0,0.675,False,131,aŋgāryā́,3484,kōkila,5,4,6,6,0.8333333333333334,0.6666666666666666,0.6,0.75,0,0,256,133
3985,THOSE (PLURAL OF THAT),0.405,0.097836,0.6,3.0,9.0,0.675,True,12815,sá,972,asáu,5,12,14,51,0.35714285714285715,0.23529411764705882,0.6,0.75,0,0,648,134
1211,HE,0.404221,0.143851,1,5.749999999999998,8.5,0.404221,True,12815,sá,972,asáu,11,14,19,64,0.5789473684210527,0.21875,0.5227272727272726,0.6071428571428571,0,0.32142857142857145,419,135
1420,COUNT,0.404167,0.395838,0.8,4.0,13.5,0.505208,True,11108,lēkʰya,3993,gaṇáyati,9,16,10,19,0.9,0.8421052631578947,0.4444444444444444,0.84375,0.2777777777777778,0,47,136
3472,DANCE (MOVEMENT),0.4,0.2,0.4,2.0,3.0,1.0,False,7580,nr̩ttá,7046,nāṭya,2,3,2,3,1.0,1.0,1.0,1.0,0,0,259,137
1671,TOWER,0.4,0.173205,0.4,3.0,2.0,1.0,False,3500,kōṭṭa,13710-2,*stūpall-,3,2,4,2,0.75,1.0,1.0,1.0,0,0,338,138
1220,TAIL,0.399942,0.276226,0.8333333333333333,4.166666666666666,26.45,0.479931,True,11096,lūma,8249,púccʰa,12,40,21,69,0.5714285714285714,0.5797101449275363,0.34722222222222215,0.66125,0.048611111111111105,0,151,139
887,BITTER,0.399123,0.343846,1,6.0,9.833333333333332,0.399123,True,5938,tr̩ṣṭá,5806,tiktá,15,19,16,24,0.9375,0.7916666666666666,0.4,0.5175438596491228,0.06666666666666667,0.05263157894736842,86,140
1231,NEW,0.397197,0.290134,1,17.666666666666664,15.0,0.397197,True,6983,náva,7025,návya,19,41,20,73,0.95,0.5616438356164384,0.9298245614035087,0.36585365853658536,0.017543859649122806,0.48373983739837395,131,141
646,ASH,0.397095,0.225221,0.9,4.5,18.433333333333334,0.441216,True,5020,cʰādi,10552,rakṣā,10,37,20,71,0.5,0.5211267605633803,0.45,0.4981981981981982,0,0.06576576576576577,224,142
1402,BREAST,0.396717,0.231873,1,9.083333333333332,5.5,0.396717,True,4855,*cuccu,5014,*cʰātti,15,22,21,46,0.7142857142857143,0.4782608695652174,0.6055555555555555,0.25,0,0.062121212121212126,211,143
1409,SEE,0.396656,0.260654,1,7.866666666666665,11.049999999999999,0.396656,True,8012,páśyati,6507,*dr̩kṣati,19,24,22,48,0.8636363636363636,0.5,0.4140350877192982,0.46041666666666664,0.039473684210526314,0.041666666666666664,171,144
197,OTHER,0.396368,0.350062,1,6.333333333333333,7.75,0.396368,True,434,ápara,399,anyá,13,18,15,20,0.8666666666666667,0.9,0.48717948717948717,0.4305555555555556,0,0.125,79,145
323,FAT (ORGANIC SUBSTANCE),0.395939,0.268343,1,6.0,15.507575757575758,0.395939,True,10323,mḗdas,f_edny5jsgvz5fk,carbī,16,36,19,66,0.8421052631578947,0.5454545454545454,0.375,0.4307659932659933,0,0.013888888888888888,158,146
2937,FAIRY TALE,0.39375,0.234787,0.6,3.0,4.5,0.65625,False,12748,ślṓka,2705,katʰānaka,4,8,5,8,0.8,1.0,0.75,0.5625,0,0,205,147
1856,SOFT,0.393333,0.337281,1,10.7,6.0,0.393333,True,3523,kōmalá,f_6ygkx7x6pjw72,narm,15,15,17,18,0.8823529411764706,0.8333333333333334,0.7133333333333333,0.4,0,0.3266666666666667,92,148
1853,DOVE,0.391667,0.287815,0.6,3.0,14.5,0.652778,True,2753,kapṓta,8109,pā́rāvata,6,18,10,20,0.6,0.9,0.5,0.8055555555555556,0,0,135,149
156,RED,0.386374,0.26577,1,5.5,18.416666666666664,0.386374,True,11168,*lōhila,f_pa2wkl7fezmhg,lāl,20,37,23,68,0.8695652173913043,0.5441176470588235,0.275,0.49774774774774766,0,0,165,150
2285,ECLIPSE,0.385714,0.358976,0.6,3.0,8.0,0.642857,True,386,andʰakāra,4364,gráhaṇa,7,8,8,11,0.875,0.7272727272727273,0.42857142857142855,1.0,0.14285714285714285,0,72,151
1726,WET,0.382651,0.240992,1,7.833333333333334,14.042857142857141,0.382651,True,1340,ārdrá,9502,*bʰiyajyatē,13,40,19,69,0.6842105263157895,0.5797101449275363,0.6025641025641026,0.35107142857142853,0,0.18833333333333332,192,152
749,ENTER,0.378307,0.287815,0.6666666666666666,6.0,3.333333333333333,0.56746,True,227,átyēti,5592,*ḍʰukyati,7,12,10,16,0.7,0.75,0.8571428571428571,0.27777777777777773,0,0,136,153
1458,SAY,0.375641,0.295553,1,5.0,5.5,0.375641,True,9837,mantráyatē,9383,bʰánati,13,15,15,21,0.8666666666666667,0.7142857142857143,0.38461538461538464,0.36666666666666664,0,0,126,154
1228,EARTH (SOIL),0.373483,0.320101,1,5.333333333333333,10.583333333333332,0.373483,True,6744,dʰaráṇī,10286,mŕ̩ttikā,17,21,18,27,0.9444444444444444,0.7777777777777778,0.3137254901960784,0.503968253968254,0.058823529411764705,0.011904761904761904,108,155
515,NEXT YEAR,0.366667,0.129636,0.4,2.0,2.5,0.916667,False,3104,kālya,7907,parút,2,3,3,4,0.6666666666666666,0.75,1.0,0.8333333333333334,0,0,474,156
1267,NARROW,0.366111,0.180898,0.6,3.0,5.583333333333333,0.610185,True,1440,ā́vr̩ta,12817,saṁkaṭá,5,9,8,16,0.625,0.5625,0.6,0.6203703703703703,0,0,313,157
1292,BAD,0.365579,0.253206,1,7.25,9.75,0.365579,True,10930,*latta,f_4txbqir4uazlw,xarāb,17,32,18,63,0.9444444444444444,0.5079365079365079,0.4264705882352941,0.3046875,0,0,179,158
1065,SPIDER WEB,0.364583,0.267531,0.7,3.5,10.5,0.520833,True,10042,mā́na,5213,jā́la,7,12,12,13,0.5833333333333334,0.9230769230769231,0.5,0.875,0.3333333333333333,0,162,159
13,DECEIT,0.363879,0.201287,0.79,4.0,3.95,0.460606,True,5001,cʰala,6894,*dʰrōkṣa,5,11,6,12,0.8333333333333334,0.9166666666666666,0.8,0.3590909090909091,0,0.23787878787878783,255,160
2657,LADLE,0.36375,0.177097,0.6,3.0,3.7,0.60625,False,5573,*ḍōva,2633,*kaṭaccʰu,4,8,6,10,0.6666666666666666,0.8,0.75,0.4625,0,0,328,161
1137,TENDON,0.362143,0.21594,0.6,3.0,4.2,0.603571,False,13794,*snāru,13784,snasā,4,7,5,7,0.8,1.0,0.75,0.6,0,0.14285714285714285,234,162
1128,ORDER,0.35625,0.160579,0.5,4.0,2.5,0.7125,False,9385,*bʰandati,2707,katʰita,5,4,9,7,0.5555555555555556,0.5714285714285714,0.8,0.625,0,0,363,163
1352,KNIFE,0.356155,0.248476,0.8666666666666666,4.333333333333333,16.166666666666664,0.410948,True,2860,*karttāra,f_f5yhi6kl6jazu,cāqū,12,34,18,62,0.6666666666666666,0.5483870967741935,0.3611111111111111,0.4754901960784313,0,0.014705882352941176,183,164
1749,TAKE,0.355873,0.266667,1,8.533333333333333,6.75,0.355873,True,4236,gr̩bʰāyáti,10948,lábʰatē,15,14,17,22,0.8823529411764706,0.6363636363636364,0.5688888888888889,0.48214285714285715,0,0.3392857142857143,164,165
297,CROOKED,0.355801,0.46548,0.6944444444444444,10.5,3.4722222222222223,0.512353,True,3533,*kōla,11191,vaŋka,13,16,14,18,0.9285714285714286,0.8888888888888888,0.8076923076923077,0.2170138888888889,0,0,28,166
1320,APPLE,0.355556,0.09015,0.4,7.0,2.0,0.888889,False,9387,*bʰabbā,13596,sēvi,9,2,14,5,0.6428571428571429,0.4,0.7777777777777778,1.0,0,0,697,167
1288,CAP,0.355556,0.237615,0.8,4.0,7.0,0.444444,True,3942,kʰōla,5481,*ṭōppa,9,7,12,9,0.75,0.7777777777777778,0.4444444444444444,1.0,0.5555555555555556,0,198,168
3187,DROWNED,0.355556,0.177778,0.4,2.0,8.0,0.888889,False,5561,*ḍubb,9272,*buḍyati,2,9,2,9,1.0,1.0,1.0,0.8888888888888888,0,0.1111111111111111,325,169
1879,DANCE,0.355,0.19096,0.6,3.0,6.833333333333334,0.591667,True,7580,nr̩ttá,7583,nŕ̩tyati,5,10,8,15,0.625,0.6666666666666666,0.6,0.6833333333333333,0.1,0,277,170
2531,BROAD,0.353571,0.154706,0.6,3.0,3.0,0.589286,False,12009,vistīrṇa,4534,*ca-uḍa,4,7,5,13,0.8,0.5384615384615384,0.75,0.42857142857142855,0,0,380,171
1825,COPPER,0.352381,0.355717,0.8,4.0,18.5,0.440476,True,10752,rīti,5779,tāmrá,10,21,14,23,0.7142857142857143,0.9130434782608695,0.4,0.8809523809523809,0.4,0,74,172
479,GROW,0.352244,0.243418,0.7,5.0,3.5,0.503205,True,11376,várdʰatē,1814,útpadyatē,6,13,8,15,0.75,0.8666666666666667,0.8333333333333334,0.2692307692307692,0,0.09615384615384616,189,173
3661,RICH PERSON,0.35,0.093541,0.4,2.0,3.0,0.875,False,11380,várdʰamāna,10679,rā́jan,2,4,4,7,0.5,0.5714285714285714,1.0,0.75,0,0,673,174
1333,NECK,0.347854,0.259877,0.9666666666666666,5.5,4.833333333333333,0.359848,True,9732,maṇi,4472,*gʰicca,11,22,16,29,0.6875,0.7586206896551724,0.5,0.2196969696969697,0,0,172,175
1744,SPLEEN,0.347727,0.283918,0.8,4.0,7.499999999999999,0.434659,True,12664,śyāmá,9028,plīhán,8,11,12,11,0.6666666666666666,1.0,0.5,0.6818181818181818,0.3125,0,141,176
1989,CALF,0.345445,0.367482,0.8666666666666666,11.5,4.333333333333333,0.398591,True,11239,vatsá,11243,vatsarūpa,16,17,16,20,1.0,0.85,0.71875,0.2549019607843137,0,0.17647058823529413,65,177
1332,NEIGHBOUR,0.343636,0.231718,0.6,3.0,7.0,0.572727,True,4376,*grāmārdʰa,8599,prativēśya,5,11,7,12,0.7142857142857143,0.9166666666666666,0.6,0.6363636363636364,0,0.09090909090909091,212,178
713,STEAL,0.343636,0.167896,0.6,3.0,6.0,0.572727,True,447,*apalīyatē,4933,cōráyati,5,11,10,16,0.5,0.6875,0.6,0.5454545454545454,0,0,347,179
1776,SHAME,0.3375,0.098529,0.6,3.0,4.25,0.5625,False,10910,lajjā,10909,lajjátē,3,10,8,11,0.375,0.9090909090909091,1.0,0.425,0,0.3,645,180
1803,WOOD,0.334444,0.33784,0.9333333333333332,4.666666666666666,10.0,0.358333,True,6298,dā́ru,3120,kāṣṭʰá,20,16,20,18,1.0,0.8888888888888888,0.2333333333333333,0.625,0.14166666666666666,0,90,181
2246,BELL,0.333333,0.190941,0.4,2.0,7.0,0.833333,False,5449,*ṭal,4421,gʰaṇṭā,3,7,4,9,0.75,0.7777777777777778,0.6666666666666666,1.0,0,0,278,182
3060,PHEASANT,0.333333,0.096225,0.4,2.0,2.0,0.833333,False,11169,*lōhiṣṭʰa,10208,*munāla,3,2,6,3,0.5,0.6666666666666666,0.6666666666666666,1.0,0,0,658,183
281,POST,0.331333,0.4881,0.64,13.0,3.2,0.517708,True,13774,stʰū́ṇā,3893,*kʰuṭṭa,15,16,15,18,1.0,0.8888888888888888,0.8666666666666667,0.2,0,0.03125,18,184
1243,WIDE,0.330882,0.139104,0.6,3.0,6.0,0.551471,False,12009,vistīrṇa,4548,*cakrala,4,17,9,19,0.4444444444444444,0.8947368421052632,0.75,0.35294117647058826,0,0,436,185
1180,DAY BEFORE YESTERDAY,0.33,0.236318,0.6,6.0,3.0,0.55,True,1130,*ātr̩tīyam,7799j,paraśvas,10,6,13,9,0.7692307692307693,0.6666666666666666,0.6,0.5,0,0,203,186
1756,WIDOW,0.329583,0.384434,0.7,3.5,9.5,0.470833,True,3001,*kāŋkunikā,10593,*raṭṭa,10,12,12,15,0.8333333333333334,0.8,0.35,0.7916666666666666,0.2,0,56,187
1335,WHITE,0.329029,0.238252,1,6.5,14.792857142857143,0.329029,True,8047,pā́ṇḍara,6767,dʰavalá,21,39,22,71,0.9545454545454546,0.5492957746478874,0.30952380952380953,0.3793040293040293,0,0.030769230769230767,196,188
692,BRING,0.325758,0.330808,0.6,3.0,9.5,0.542929,True,4236,gr̩bʰāyáti,1174,ā́nayati,9,11,12,18,0.75,0.6111111111111112,0.3333333333333333,0.8636363636363636,0.1111111111111111,0,96,189
477,LATE,0.325714,0.189245,0.6,4.0,3.0,0.542857,True,4824,cirá,5590,*ḍʰila,5,7,8,9,0.625,0.7777777777777778,0.8,0.42857142857142855,0,0.14285714285714285,287,190
1924,VEIN,0.325455,0.196289,0.6,3.0,5.333333333333333,0.542424,True,13794,*snāru,7047,nāḍī́,5,11,7,15,0.7142857142857143,0.7333333333333333,0.6,0.4848484848484848,0,0,267,191
1972,YOUNG GOAT (KID),0.325,0.236452,0.8,4.0,4.0,0.40625,True,4963,cʰagalá,8015,*paṣṭʰa,7,8,9,9,0.7777777777777778,0.8888888888888888,0.5714285714285714,0.5,0.07142857142857142,0.1875,201,192
1620,SON,0.324921,0.219537,1,13.166666666666666,9.45,0.324921,True,8265,putrá,9238,*biḍḍa,21,35,23,70,0.9130434782608695,0.5,0.626984126984127,0.26999999999999996,0,0.2471428571428571,230,193
1503,SALIVA,0.322421,0.235072,1,6.0,5.783333333333333,0.322421,True,6097,*tʰukk,11027,lālā,9,14,12,16,0.75,0.875,0.6666666666666666,0.41309523809523807,0.1111111111111111,0.3238095238095238,204,194
1942,NEAR,0.322222,0.183433,1,7.0,7.208333333333333,0.322222,True,7136,nikaṭam,8118,pārśvá,14,30,18,72,0.7777777777777778,0.4166666666666667,0.5,0.24027777777777776,0,0.09583333333333334,308,195
1535,SWORD,0.320455,0.092978,0.6,3.0,4.75,0.534091,False,5706,taravāri,3793,*kʰaṇḍaka,3,11,7,14,0.42857142857142855,0.7857142857142857,1.0,0.4318181818181818,0,0.36363636363636365,674,196
1425,GREEN,0.31684,0.324243,0.8333333333333334,9.0,4.166666666666667,0.380208,True,7563,nī́la,12672,śyāvá,16,16,16,22,1.0,0.7272727272727273,0.5625,0.2604166666666667,0,0.0625,105,197
1093,MIDDLE,0.316783,0.291848,0.9,4.5,4.666666666666666,0.351981,True,9810,madʰyamá,12042,*vīcya,11,13,13,16,0.8461538461538461,0.8125,0.4090909090909091,0.3589743589743589,0,0.0641025641025641,130,198
320,LAME,0.316667,0.480384,0.6333333333333334,10.333333333333332,3.166666666666667,0.5,True,3941,kʰōra,11044,*likka,12,12,12,13,1.0,0.9230769230769231,0.861111111111111,0.2638888888888889,0,0.12499999999999999,23,199
203,MARRY,0.316667,0.074639,0.4,2.0,3.5,0.791667,False,5103,jáni,11318,*varati,2,6,6,9,0.3333333333333333,0.6666666666666666,1.0,0.5833333333333334,0,0,841,200
1793,BAT,0.314286,0.064153,0.4,2.0,4.0,0.785714,False,2830,kárṇa,4700,carmacaṭaka,2,7,7,12,0.2857142857142857,0.5833333333333334,1.0,0.5714285714285714,0,0,962,201
3684,PECK,0.313333,0.078333,0.4,2.0,2.833333333333333,0.783333,False,5466,*ṭukk,4852,*cugyati,2,5,5,8,0.4,0.625,1.0,0.5666666666666667,0,0,796,202
1127,SEND,0.312579,0.325967,0.85,4.25,4.5,0.36774,True,8908,práhiṇōti,9603,*bʰējj,12,11,12,14,1.0,0.7857142857142857,0.3541666666666667,0.4090909090909091,0.027777777777777776,0,102,203
1366,BOY,0.312206,0.21462,0.9285714285714285,4.642857142857142,13.458333333333334,0.336222,True,8399,pṓta-,5070,*cʰōkara,14,39,20,67,0.7,0.582089552238806,0.33163265306122447,0.3450854700854701,0,0.004273504273504273,238,204
1378,SPOON,0.31,0.061269,0.4,2.0,5.5,0.775,False,2929,kalācika,5573,*ḍōva,2,10,8,16,0.25,0.625,1.0,0.55,0,0,993,205
1408,HEAR,0.308625,0.211653,0.9,4.5,21.833333333333332,0.342917,True,9279,búdʰyatē,12598,śr̩ṇṓti,16,25,21,50,0.7619047619047619,0.5,0.28125,0.8733333333333333,0.46875,0,244,206
1686,BEHIND,0.305455,0.178377,0.8,5.833333333333332,4.0,0.381818,True,7732,*patta,7990,*paśca,10,11,14,36,0.7142857142857143,0.3055555555555556,0.5833333333333333,0.36363636363636365,0.18333333333333332,0,323,207
931,MILLET,0.304071,0.294483,0.7,3.5,13.916666666666668,0.434387,True,195,*aṇuni,9201,*bājjara,9,29,10,46,0.9,0.6304347826086957,0.3888888888888889,0.4798850574712644,0,0,128,208
1198,MANY,0.303015,0.175902,1,5.0,9.333333333333332,0.303015,True,9193,bahura,9190,bahutva,12,41,20,73,0.6,0.5616438356164384,0.4166666666666667,0.2276422764227642,0.013888888888888888,0.024390243902439025,333,209
1519,RUN,0.300444,0.144916,0.8,4.0,7.666666666666666,0.375556,True,5727,*tarpati,6624,drávati,9,25,18,68,0.5,0.36764705882352944,0.4444444444444444,0.30666666666666664,0,0,413,210
2475,MALE GOAT,0.3,0.110782,0.6,3.0,4.0,0.5,True,12056,vīrá,9312,*bōkka,9,6,12,33,0.75,0.18181818181818182,0.3333333333333333,0.6666666666666666,0,0,577,211
1036,OWNER,0.3,0.080178,0.4,2.0,3.0,0.75,False,6180,dámūnas,13930,svāmín,2,6,6,7,0.3333333333333333,0.8571428571428571,1.0,0.5,0,0,785,212
1390,WRONG,0.3,0.070711,0.4,2.0,2.0,0.75,False,10930,*latta,9538,*bʰull,2,4,6,6,0.3333333333333333,0.6666666666666666,1.0,0.5,0,0,890,213
1645,SHORT,0.296667,0.156004,0.8,4.0,10.816666666666666,0.370833,True,3895,*kʰuṭṭa,5071,*cʰōṭṭa,9,26,17,63,0.5294117647058824,0.4126984126984127,0.4444444444444444,0.416025641025641,0.1111111111111111,0.007692307692307693,375,214
185,FIREPLACE,0.295139,0.321804,0.5666666666666667,2.833333333333333,12.75,0.520833,True,6888,*dʰmātra,4879,cullī,8,17,12,19,0.6666666666666666,0.8947368421052632,0.35416666666666663,0.75,0.0625,0,107,215
1269,NO,0.29375,0.097691,0.6,4.5,3.0,0.489583,True,6906,ná,1031,ā́kṣēti,8,6,14,31,0.5714285714285714,0.1935483870967742,0.5625,0.5,0,0.08333333333333333,650,216
614,HILL,0.293308,0.347492,0.7666666666666666,7.5,3.833333333333333,0.382576,True,6793,dʰā́rā,8141,*pāhāḍa,18,11,20,12,0.9,0.9166666666666666,0.4166666666666667,0.34848484848484845,0,0,82,217
980,HEEL,0.292929,0.355229,0.6,3.0,12.666666666666668,0.488215,True,3911,kʰuriṇī,191,*aḍḍi,11,18,17,22,0.6470588235294118,0.8181818181818182,0.2727272727272727,0.7037037037037037,0,0,75,218
1808,PUS,0.292857,0.086628,0.4,2.0,6.5,0.732143,False,8415,*pautya,8242,pī́van,2,14,5,16,0.4,0.875,1.0,0.4642857142857143,0,0,719,219
1553,MALE,0.292411,0.361035,0.5,6.5,2.5,0.584821,True,12056,vīrá,6970,nára,8,7,8,9,1.0,0.7777777777777778,0.8125,0.35714285714285715,0,0,70,220
1107,GO OUT,0.292393,0.346326,0.7333333333333333,3.6666666666666665,7.7,0.398718,True,7479,*niṣkasati,7478,*niṣkalati,13,13,14,16,0.9285714285714286,0.8125,0.28205128205128205,0.5923076923076923,0,0.07692307692307693,85,221
1977,DEW,0.286633,0.141312,0.6,3.0,5.309523809523809,0.477721,True,8989,prúṣvā,855,avaśyā,5,14,10,20,0.5,0.7,0.6,0.3792517006802721,0,0.023809523809523808,427,222
962,WOMAN,0.286618,0.188739,0.9,4.5,11.5,0.318464,True,13734,strī́,f_k66mptwk5okq6,*lugāī,17,30,22,66,0.7727272727272727,0.45454545454545453,0.2647058823529412,0.38333333333333336,0,0.01111111111111111,291,223
2098,FOOT OR LEG,0.285714,0.142857,0.4,2.0,3.0,0.714286,False,3906,kʰura,4272,*gōḍḍa,2,7,2,7,1.0,1.0,1.0,0.42857142857142855,0,0,422,224
797,TESTICLES,0.283333,0.245374,0.6,3.0,7.333333333333334,0.472222,True,3331,kulaka,1111,āṇḍá,6,12,8,12,0.75,1.0,0.5,0.6111111111111112,0.16666666666666666,0,186,225
1470,FOLD,0.28125,0.111029,0.45,3.0,2.25,0.625,False,11480,vāṭa,9363,*bʰañjati,3,9,7,11,0.42857142857142855,0.8181818181818182,1.0,0.25,0,0,575,226
810,LOCUST,0.28125,0.189737,0.5,2.5,4.0,0.5625,False,5478,*ṭōŋka,6024,*triḍḍa,4,8,5,9,0.8,0.8888888888888888,0.625,0.5,0,0,282,227
580,FUR,0.28,0.11068,0.4,2.0,2.0,0.7,False,5095,*jatta,10851,rṓman,5,2,8,2,0.625,1.0,0.4,1.0,0,0,579,228
154,UDDER,0.28,0.288348,0.8,4.0,5.583333333333333,0.35,True,2403,ū́dʰas,13666,stána,10,15,13,17,0.7692307692307693,0.8823529411764706,0.4,0.3722222222222222,0.05,0.02222222222222222,134,229
1442,STAND,0.278269,0.188434,0.9,4.5,4.9,0.309188,True,1907,*ut-stʰita,2426,ūrdʰvá,13,18,15,42,0.8666666666666667,0.42857142857142855,0.34615384615384615,0.27222222222222225,0,0,292,230
1223,HEART,0.278245,0.186809,1,10.0,10.083333333333332,0.278245,True,14152,hŕ̩daya,f_jl7b6dgwhptmm,dil,17,42,22,72,0.7727272727272727,0.5833333333333334,0.5882352941176471,0.24007936507936506,0,0.27182539682539686,298,231
1791,BUTTERFLY,0.27619,0.119594,0.4,5.0,2.0,0.690476,False,7721,pataŋgá,4803,citrá,7,3,9,7,0.7777777777777778,0.42857142857142855,0.7142857142857143,0.6666666666666666,0,0,520,232
946,BLOOD,0.272844,0.189545,1,11.0,20.0,0.272844,True,10539,rakta,11165,lṓhita,21,37,23,70,0.9130434782608695,0.5285714285714286,0.5238095238095238,0.5405405405405406,0.2619047619047619,0.25675675675675674,285,233
846,TIGER,0.272273,0.122971,0.4,2.0,16.78333333333333,0.680682,False,13384,siṁhá,12193,vyāgʰrá,3,22,7,26,0.42857142857142855,0.8461538461538461,0.6666666666666666,0.7628787878787878,0,0.06818181818181818,505,234
1569,CHEESE,0.268182,0.128382,0.4,4.25,2.0,0.670455,False,3181,kilāṭa,13731,styāna,11,2,12,2,0.9166666666666666,1.0,0.38636363636363635,1.0,0.045454545454545456,0,481,235
2007,BOLT (OF LIGHTNING),0.266667,0.154919,0.4,2.0,4.0,0.666667,False,5749,tāḍa,3202,kīla,3,6,5,6,0.6,1.0,0.6666666666666666,0.6666666666666666,0,0,379,236
2105,FEMALE PERSON,0.266667,0.067612,0.4,3.0,2.0,0.666667,False,13604,*sōtrī,7078,nā́rī,9,2,10,7,0.9,0.2857142857142857,0.3333333333333333,1.0,0,0,919,237
1957,GOITER,0.266667,0.122474,0.4,2.5,2.0,0.666667,False,3978,gaḍulá,3977,gaḍu,3,4,8,4,0.375,1.0,0.8333333333333334,0.5,0,0,508,238
1964,ALONE,0.265741,0.279545,0.7,3.5,7.333333333333333,0.37963,True,3470,kḗvala,2506,*ēkkala,9,9,11,11,0.8181818181818182,0.8181818181818182,0.3888888888888889,0.8148148148148148,0.4444444444444444,0,147,239
3276,SUNSHINE,0.265714,0.189081,0.6,3.0,4.0,0.442857,True,13574,sū́ra,4445,gʰarmá,5,14,6,16,0.8333333333333334,0.875,0.6,0.2857142857142857,0,0,289,240
1212,WE,0.265625,0.148634,1,6.0,22.5,0.265625,True,11302,vayám,986,asmad,16,30,21,73,0.7619047619047619,0.410958904109589,0.375,0.75,0.59375,0,397,241
