id	language_id	form	gloss	native	phonemic	original	cognateset	description	tags	source	etymology	redirect	status	language_name	dialect_tags	source_keys	ancestor_id	family_id	ancestor_form	ancestor_original	ancestor_form_field	ancestor_gloss	ancestor_language	family_form	ancestry_path	link_status
f_q4afpu6pezswe	Sh	mū̂ʣ̣i	mouse, rat		múuj̣i	múuj̣i			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_dezatl7lq62jy	Sh	mū̂ẓi	mouse, rat		múuẓi	múuẓi			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_ummbq27qxdc6m	Sh	mū̂ʣ̣u	mouse, rat		múuj̣u	múuj̣u			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_kinvlqmbt6m2o	Sh	mū̂ʣ̣i	mouse, rat		múuj̣i	múuj̣i			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_tnauvxgrap5vk	Sh	kaŋkarō̌co	rooster		kaṅkaroóco	kaṅkaroóco			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_kdpkmcnsgkp2u	Sh	kaŋkarō̌co	rooster		kaṅkaroóco	kaṅkaroóco			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_od4xzaimbg2d4	Sh	kukū̂̃	rooster		kukúu~	kukúu~			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_wuyqo6eubdb5g	Sh	kokō̌	rooster		kokoó	kokoó			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_bo62uxjo722po	Sh	éji	sheep; ewe		éji	éji			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_vfysjitbk3em6	Sh	ijī̂lo	sheep		ijíilo	ijíilo			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_lkazeflnev32k	Sh	laʦ̣	sheep		lac̣	lac̣			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_5v72tbhr7mp6s	Sh	laʦ̣	sheep		lac̣	lac̣			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_lmtmfue6k2aeg	Sh	eś	ewe		eš	eš			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_dazcwhjo3kzgy	Sh	eś	ewe		eš	eš			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_blhdzoy775owy	Sh	eś	ewe		eš	eš			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_n3lrsyauoauei	Sh	karē̂lo	ram		karéelo	karéelo			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_l3op5gbnifina	Sh	karā̌	ram		karaá	karaá			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_4dowpr4sr3k3y	Sh	karā̌	ram		karaá	karaá			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_gaze2bki7ajai	Sh	karē̂lo	ram		karéelo	karéelo			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_2rlslpatcaz3u	Sh	un	ram		un	un			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_hxg3vzlorkr7w	Sh	śarō̂ṭu	ram		šaróoṭu	šaróoṭu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_s2fp6tme4m5u4	Sh	iśkā̂r	wasp		iškáar	iškáar			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_smq2pwvqnkxx6	Sh	ʦ̣ubū̂	wasp		c̣ubúu	c̣ubúu			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_anrlbmohipnno	Sh	ẓombū̌	wasp		ẓombuú	ẓombuú			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_ndujixnms2bca	Sh	bũyā̌ri	wasp		bu~yaári	bu~yaári			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_fjy36dnvh6xj2	Sh	pʰalā̌	apple		phalaá	phalaá			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_uq5fqdj5n7pfw	Sh	palō̌	apple		paloó	paloó			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_fd52cv6ks5w72	Sh	palō̌	apple		paloó	paloó			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_5ituq3hau5ugs	Sh	palō̌	apple		paloó	paloó			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_kiloq4m425yvy	Sh	jarō̌ṭi	apricot		jaroóṭi	jaroóṭi			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_l26k6sofmftne	Sh	ẓarō̌ṭo	apricot		ẓaroóṭo	ẓaroóṭo			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_gda5qzchclhuu	Sh	jarō̌ṭɨ	apricot		jaroóṭɨ	jaroóṭɨ			dialect:Sh:gur:Guresi pl	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_szyd2lodfggoe	Sh	jarō̌ṭi	apricot		jaroóṭi	jaroóṭi			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_frscbhyeh3khi	Sh	pʰaṭō̂r	apricot		phaṭóor	phaṭóor			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_kf7gnyrdjakhi	Sh	dílo	bark (of tree)		dílo	dílo			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_2giepmmems7bo	Sh	dílo	bark (of tree)		dílo	dílo			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_lyeicirphcdhs	Sh	delú	bark (of tree)		delú	delú			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_mtvhc45aqgorq	Sh	dílo	bark (of tree)		dílo	dílo			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_35wtjpecwvids	Sh	yō̂	barley		yóo	yóo			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_57lkbpk6jyk3m	Sh	yō̂	barley		yóo	yóo			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_55t4456eewp7c	Sh	yō̂	barley		yóo	yóo			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_txhf3ruj3bua2	Sh	yō̂	barley		yóo	yóo			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_clfgz2ftwtte4	Sh	jō̂̃ẓi	birch		jóo~ẓi	jóo~ẓi			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_mtqaw6uxzmk5s	Sh	jō̂ji	birch		jóoji	jóoji			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_kgqjlcv2fcw4o	Sh	jō̂̃ẓi	birch		jóo~ẓi	jóo~ẓi			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_enkzyspgv4kws	Sh	buʦ̣	birch		buc̣	buc̣			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_ya4dzylgnh2gw	Sh	pʰulū̌ṣ	cedar		phuluúṣ	phuluúṣ			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_sxxnewuuw76q2	Sh	pʰulū̂ẓo	cedar		phulúuẓo	phulúuẓo			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_jncoasjoh26yc	Sh	déva dā̌r	cedar		déva daár	déva daár			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_de7ds37qahysu	Sh	cī̂	cedar		cíi	cíi			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_ex62fsxpjl54s	Sh	cilī̂	cedar		cilíi	cilíi			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_x4r3lq6yctciw	Sh	pʰā̌g	fig (fruit)		phaág	phaág			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_4oleoxuzloh7w	Sh	pʰagvī̂ kúla	fig (fruit)		phagwíi kúla	phagwíi kúla			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_2pa574563zz2q	Sh	pfā̌k	fig (fruit)		pfaák	pfaák			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_lcw4ana2d4tgu	Sh	kā̂̃ á̃śɨp	fig (fruit)		káa~ á~šɨp	káa~ á~šɨp			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_r34hygggyrnpg	Sh	pʰaṭō̂ru	fig (fruit)		phaṭóoru	phaṭóoru			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_daoz5nh3uebui	Sh	ʣ̣aʦ̣	grape(s)		j̣ac̣	j̣ac̣			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_hrsiqzdderoku	Sh	ẓaʦ̣	grape(s)		ẓac̣	ẓac̣			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_zpeqpfh76tct6	Sh	daṣ	grape(s)		daṣ	daṣ			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_e2yh3nlvuywcm	Sh	dáṣṭom	grape(s)		dáṣṭom	dáṣṭom			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_vu7x5behiyd42	Sh	ʣ̣aʦ̣	grape(s)		j̣ac̣	j̣ac̣			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_akuiiovw5btz6	Sh	car	grass/fodder		car	car			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_zikbjs3kfarf6	Sh	makáy	maize		makáy	makáy			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_3rmf7vtlqiy6e	Sh	makái	maize		makái	makái			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_pmhxqws37zyti	Sh	makái	maize		makái	makái			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_djr4y5tv3xeo4	Sh	makī̂	maize		makíi	makíi			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_hp5l5kidrwnne	Sh	marō̂ʦ̣	mulberry tree		maróoc̣	maróoc̣			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_lgwvsqyg4rynu	Sh	marō̂ʦ̣o	mulberry tree		maróoc̣o	maróoc̣o			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_ajrnpagcfikji	Sh	marúʦ̣	mulberry tree		marúc̣	marúc̣			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_jypggtalthfuy	Sh	marō̂ʦ̣	mulberry tree		maróoc̣	maróoc̣			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_er5jbqjxumtti	Sh	pʰalʦí	poplar		phaltsí	phaltsí			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_iven4nkhg5bpw	Sh	pʰrãʦ	poplar		phra~ts	phra~ts			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_jmhzthojdb5os	Sh	pʰraʦ	poplar		phrats	phrats			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_hoagm5jswrwly	Sh	cheríṣ	root		cheríṣ	cheríṣ			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_dieo2ustiryym	Sh	chiríṣ	root		chiríṣ	chiríṣ			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_5fxfosqbz6rxo	Sh	chiríṣ	root		chiríṣ	chiríṣ			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_aj5s7rj5xlegc	Sh	aʦ̣ʰō̌	walnut		ac̣hoó	ac̣hoó			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_wshtdhbl2mtlq	Sh	aʦ̣ʰō̌	walnut		ac̣hoó	ac̣hoó			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_7u3kfwt2q5oyg	Sh	aʦ̣ʰō̌	walnut		ac̣hoó	ac̣hoó			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_34es2gxzuy57q	Sh	kʰakáy	walnut		khakáy	khakáy			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_mxzyxpi4qcnp4	Sh	bev	willow		bew	bew			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_srzylnhmqowia	Sh	byõ	willow		byo~	byo~			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_slk52rwgtjh2s	Sh	béĩ	willow		béi~	béi~			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_3pw4vntwqjs56	Sh	zamō̌k	to beat		zamoók	zamoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_4z6243wwkdslq	Sh	ḍagō̌n	to beat		ḍagoón	ḍagoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_uh463rrnpge3k	Sh	capō̌k	to bite		capoók	capoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_pfraiwu4fh5au	Sh	capō̌n	to bite		capoón	capoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_2ya7s2vhscdug	Sh	capyō̌nu	to bite		capyoónu	capyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_jjo5jkbt57osa	Sh	ʣ̣an tʰō̌nu	to bite		j̣an thoónu	j̣an thoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_nnzo5hlrywg7s	Sh	dajō̌k	to burn (intr.)		dajoók	dajoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_crywpja4zgjj4	Sh	dayō̌k	to burn (tr.)		dayoók	dayoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_mprvguudomcoo	Sh	dahō̌n	to burn (tr.)		dahoón	dahoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_iwgr4527nodfq	Sh	vayō̌k	to come		wayoók	wayoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_uek34gw6pcr5m	Sh	ayō̌n	to come		ayoón	ayoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_th32qud2dmzxw	Sh	ayō̌nu	to come		ayoónu	ayoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_macxn7ao2vzj6	Sh	vazō̌nu	to come		wazoónu	wazoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_b3pex7uabpz6m	Sh	rō̌k	to cry		roók	roók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_nxqakd3kafbey	Sh	rō̌n	to cry		roón	roón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_kufdcrq4r7wkq	Sh	rō̌nu	to cry		roónu	roónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_ntn6bqtpzkuky	Sh	rō̌nu	to cry		roónu	roónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_7atm3jvsdg324	Sh	hívɨ dyō̌nu	to cry		hívɨ dyoónu	hívɨ dyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_ldepyqoq2nlss	Sh	mirō̌k	to die		miroók	miroók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_j6qerm4g7max2	Sh	miryō̌n	to die		miryoón	miryoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_sbq3lh5hcti4m	Sh	miryō̌nu	to die		miryoónu	miryoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_5jvy6sseurwuk	Sh	mirō̌nu	to die		miroónu	miroónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_7hliplunon4mu	Sh	piyō̌k	to drink		piyoók	piyoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_zxbvlmd4igyq4	Sh	pyō̌n	to drink		pyoón	pyoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_gw737rnjtjxva	Sh	piyō̌nu	to drink		piyoónu	piyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_h57qi752djbuw	Sh	piyō̌nu	to drink		piyoónu	piyoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_btok23nwmr2f2	Sh	tʰar dō̌k	to fly		thar doók	thar doók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_iipnthoxgltdw	Sh	tʰor dō̌n	to fly		thor doón	thor doón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_uitmsaahekzg4	Sh	talē̂ dyō̌nu	to fly		talée dyoónu	talée dyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_wufabts2lyy6c	Sh	hun bō̌nu	to fly; to stand		hun boónu	hun boónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_lwytlh5j5ohds	Sh	dō̌k	to give		doók	doók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_ykkf4wgwbp6tw	Sh	dō̌n	to give		doón	doón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_e4h2imvknpxd4	Sh	dyō̌nu	to give		dyoónu	dyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_mwnauu4htoxoy	Sh	dō̌nu	to give		doónu	doónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_yr5ptlgqp5t4i	Sh	bujō̌k	to go		bujoók	bujoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_glpniphroyl2q	Sh	bojō̌n	to go		bojoón	bojoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_ze7amoppjxgw4	Sh	bojō̌nu	to go		bojoónu	bojoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_e7uroa5hrdivc	Sh	bujō̌nu	to go		bujoónu	bujoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_ywqc7dmoqfjs4	Sh	lō̌k	to harvest		loók	loók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_vi46aunujgabg	Sh	lō̌n	to harvest		loón	loón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_rc4i6rhef7xha	Sh	lyō̌nu	to harvest		lyoónu	lyoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_6x4s4ebsz6nfk	Sh	lē̌ʦ̣ tʰō̌k	to harvest		leéc̣ thoók	leéc̣ thoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_fb6wu4jnvuvrc	Sh	curúk tʰō̌nu	to harvest		curúk thoónu	curúk thoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_23higowqkv5jk	Sh	parujō̌k	to hear		parujoók	parujoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_it5dagwmq27rs	Sh	parjō̌nu	to hear		parjoónu	parjoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_4zihjuselkzis	Sh	parjō̌nu	to hear		parjoónu	parjoónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_l5m6hzwjhrhke	Sh	ṣuṇō̌n	to hear		ṣuṇoón	ṣuṇoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_4z3qfjwmkl3yk	Sh	marō̌k	to kill		maroók	maroók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_jpfnow35agzb6	Sh	marōn	to kill		maroon	maroon			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
f_jempqba6kghuo	Sh	maryō̌nu	to kill		maryoónu	maryoónu			dialect:Sh:gur:Guresi	schmidt			unlinked	Shina	dialect:Sh:gur:Guresi	schmidt									[]	unanchored
f_2pnevknojkmam	Sh	marō̌nu	to kill		maroónu	maroónu			dialect:Sh:Astor:Astor	schmidt			unlinked	Shina	dialect:Sh:Astor:Astor	schmidt									[]	unanchored
f_6w5t54v4ie5ps	Sh	daṣṭō̌k	to know		daṣṭoók	daṣṭoók			dialect:Sh:gil:Gilgit	schmidt			unlinked	Shina	dialect:Sh:gil:Gilgit	schmidt									[]	unanchored
f_aux2jaaz4p3ds	Sh	laʦ̣ʰō̌n	to know		lac̣hoón	lac̣hoón			dialect:Sh:koh:Kohistani	schmidt			unlinked	Shina	dialect:Sh:koh:Kohistani	schmidt									[]	unanchored
